customer_id,age,gender,marital_status,dependents_count,employment_type,occupation,education_level,city_tier,yearly_income,account_age_months,initial_credit_score,existing_loans_count,existing_loan_monthly_EMI_total,total_credit_limit,initial_credit_utilization_ratio,initial_avg_monthly_balance,initial_savings_rate,has_existing_auto_loan,has_existing_investment_account,txn_count_last_30d,high_value_txn_count_30d,bounced_txn_count,final_avg_monthly_balance,monthly_fuel_spend,monthly_transport_service_spend,avg_monthly_investment_debit,final_credit_score,dti_ratio,savings_rate,income_to_limit,txn_intensity,age_x_dependents,score_x_log_income,opted_home_loan,opted_car_loan,recommend_nifty50,recommend_elss
CUST_000012,29,Male,Single,1,Salaried,Analyst,Graduate,tier1,1015413.63,35,707,1,17539.96,758213.73,0.5,12131.92,0.15,0,0,131,4,0,94979.82413102344,4673.773716168562,14554.113582855389,4033.7760976825566,714,0.2072820635815544,1.122443491575332,1.3392164380662983,1.277533242853423,29,9875.196618907758,1,1,1,1
CUST_000013,33,Female,Married,0,Salaried,Product Manager,Post-Graduate,tier1,2717656.14,179,758,2,58752.84,1095596.1,0.33,57160.49,0.22,1,1,143,4,0,399565.8197183448,23949.77489628188,445.0131420172979,13450.666218260088,768,0.2594261122699109,1.7643029205987373,2.4805251309993426,0.5242596304679371,0,11378.13559412174,1,0,0,1
CUST_000015,28,Female,Single,0,Salaried,Analyst,Graduate,tier1,898667.64,32,689,0,7492.09,306819.39,0.31,9036.42,0.12,0,0,170,3,0,78332.28296389528,1309.5091527530046,17021.897898000832,5680.843957857669,697,0.1000413005907199,1.0459649398163102,2.9289697467629185,1.870871070086748,0,9554.94275175809,1,1,0,1
CUST_000016,49,Female,Married,1,Salaried,Govt. Employee,Graduate,tier3,1761568.45,257,740,1,42188.8,1107098.78,0.44,53673.43,0.33,0,1,109,4,0,251313.5875684532,20078.21225821423,5345.692398661749,7156.009017822971,750,0.2873928352236198,1.7119644185546217,1.5911559931842818,0.6152739963279432,49,10786.286776958445,1,1,0,1
CUST_000017,27,Female,Single,0,Salaried,Analyst,Graduate,tier2,799064.41,46,696,1,11794.62,619352.62,0.79,9746.83,0.18,0,0,176,1,12,40354.46131567083,2188.3761754130146,14442.922417621998,3084.286097129236,708,0.177123787198273,0.6060165582763856,1.290158617301696,2.175352145325488,0,9622.568245049926,0,1,1,0
CUST_000018,38,Female,Married,2,Self-Employed,Gig Worker,Under-Graduate,tier2,682969.24,147,588,3,32421.7,473072.19,0.65,4366.1,0.04,0,0,210,1,115,9504.216924495122,1932.809481232392,28901.42690937403,0.0,594,0.5696502000552753,0.1669893642963626,1.443686208470195,3.030437541498956,76,7979.918699686769,0,1,0,0
CUST_000020,25,Female,Single,0,Salaried,Junior Software Engineer,Graduate,tier1,931818.08,83,742,2,13670.01,813226.46,0.3,12241.33,0.16,0,0,169,3,4,55482.80015196204,5551.896162638591,20171.92021851612,3047.7992506992555,750,0.1760408077833246,0.7145010835275294,1.1458271219715084,1.7944017383909217,0,10308.67046598922,0,1,1,1
CUST_000021,28,Female,Single,0,Salaried,Junior Software Engineer,Graduate,tier2,1124503.76,54,714,3,17993.76,413268.04,0.16,14156.55,0.18,0,0,151,4,0,103594.70308991212,3124.731380773472,17888.05470460893,2438.490783456291,725,0.1920160905526126,1.1054860067758816,2.7209968595760285,1.3309784006357104,0,10101.318630439617,0,1,1,1
CUST_000024,31,Female,Married,2,Self-Employed,Sales Rep,Under-Graduate,tier1,713956.76,150,619,1,37398.7,322087.67,0.78,2158.9,0.05,0,0,208,1,122,7899.680098569341,4956.972047308474,27914.15078156773,0.0,624,0.6285770822801826,0.1327735420564228,2.216646614735005,2.8730997691077573,62,8410.633345862501,0,0,0,0
CUST_000025,24,Female,Single,0,Salaried,Analyst,Graduate,tier2,928427.16,39,709,1,7805.6,390506.84,0.52,11656.05,0.2,0,0,167,3,0,87103.540338013,1535.340248924794,17046.188062551893,2007.6853710899888,718,0.1008867398484139,1.1258061153475645,2.377486608207405,1.7795733874539603,0,9866.216268397353,0,1,1,1
CUST_000026,33,Male,Single,0,Self-Employed,Sales Rep,Under-Graduate,tier3,703254.81,57,580,0,24554.52,392905.45,0.8,2118.51,0.06,0,0,208,1,84,14965.625743850422,2212.837696566612,29173.90472743002,0.0,587,0.4189793060190057,0.255361843289896,1.7898785067030587,2.9162088651039024,0,7903.060404932726,0,1,0,0
CUST_000027,28,Male,Married,1,Salaried,Data Scientist,Post-Graduate,tier1,2464388.87,46,779,2,68310.19,1232833.45,0.4,55884.17,0.21,1,1,152,4,0,308395.07558402704,17976.97810673443,4216.612943442977,13830.796682306633,787,0.3326253816815119,1.5016797600011902,1.9989617178527093,0.61429309613731,28,11582.636941435538,1,1,0,1
CUST_000028,27,Female,Single,0,Salaried,Analyst,Graduate,tier1,1111052.43,55,748,2,17294.89,968529.55,0.22,13215.35,0.11,0,0,163,4,0,101867.72141545164,4992.323051117306,14642.153186347065,4608.198263824043,758,0.1867926597200128,1.1002176147295253,1.1471526943574468,1.4539908717739456,0,10551.980922730128,1,1,1,1
CUST_000029,31,Male,Married,0,Salaried,Sales Rep,Under-Graduate,tier1,638845.21,42,636,1,32654.66,446716.63,0.77,4087.58,0.08,0,0,215,1,136,6373.644129529012,5966.421092964027,24042.71476533413,0.0,644,0.6133701144266651,0.1197195998685655,1.4300873014570747,3.313579212521273,0,8608.617856264651,0,1,0,0
CUST_000030,58,Male,Married,1,Self-Employed,Surgeon,Post-Graduate,tier1,8697010.05,144,815,2,104012.4,4206807.14,0.73,321202.96,0.45,1,1,133,8,0,1854663.9411087823,12179.084388606254,1533.936845074501,47538.51086549163,821,0.1435145033350812,2.55903309953151,2.067365508615756,0.1527504840769076,58,13118.340263008937,1,1,0,0
CUST_000031,28,Male,Married,0,Salaried,Software Engineer,Post-Graduate,tier1,2254766.56,22,798,2,42038.88,1916080.06,0.58,41200.9,0.24,1,1,144,4,0,306649.3647946238,11250.214870999333,3642.407900896652,22556.27719762299,807,0.2237321965665665,1.6319972359216883,1.1767594842777684,0.635827120301529,0,11805.245860536592,1,1,0,0
CUST_000032,36,Female,Single,0,Salaried,Architect,Post-Graduate,tier2,1776484.77,50,766,1,36472.65,540964.26,0.54,45647.01,0.27,0,1,171,4,0,211013.81925254932,8596.107518320921,19527.975604261144,13740.216712706182,775,0.2463679120564908,1.4253703546168524,3.283916549465672,0.957187001375892,0,11152.364455316112,1,1,0,1
CUST_000033,33,Male,Married,1,Salaried,Data Scientist,Post-Graduate,tier1,2408612.36,161,724,2,69997.96,898719.79,0.36,45136.87,0.28,1,1,147,4,0,328065.65809767647,19273.439698052247,4058.2588064439287,22900.123972797883,731,0.348736620765556,1.6344549040316598,2.6800452229440466,0.6077865243357973,33,10741.724654296757,1,1,0,0
CUST_000034,30,Male,Married,0,Salaried,Product Manager,Post-Graduate,tier1,2659066.75,27,720,3,62216.61,942228.59,0.56,64512.21,0.27,1,1,148,4,0,369448.5682481372,17112.7524179127,2927.7246483696945,19092.21905394029,728,0.2807736777257913,1.66726270103044,2.8221006623237126,0.554500931833196,0,10769.65791676621,1,1,0,1
CUST_000035,26,Male,Single,0,Salaried,Analyst,Graduate,tier1,980476.92,42,675,2,24291.4,401448.4,0.29,16144.14,0.1,0,0,134,3,0,70201.73518785484,4170.296954474629,13203.708867425064,4359.11111180146,685,0.2972973932229647,0.8591844385699514,2.442342472052517,1.352883618933796,0,9450.119852590826,1,1,0,1
CUST_000036,36,Female,Single,0,Salaried,HR Manager,Post-Graduate,tier1,1716006.85,150,773,2,31353.94,1399589.41,0.43,33546.23,0.29,0,1,164,4,0,201324.6715601465,8780.147144958948,10921.140735867457,12613.38531207632,782,0.2192559131853359,1.40784937107291,1.226077885172134,0.9501700413297895,0,11226.009706484316,1,1,0,1
CUST_000037,31,Female,Married,1,Salaried,Sales Rep,Under-Graduate,tier1,675279.84,139,664,0,30023.76,404449.55,0.19,3126.86,0.04,0,0,204,1,113,9256.670117183545,5528.917578538536,27858.669734689345,0.0,673,0.5335250608092643,0.1644919053163777,1.6696227511620394,2.976886055775404,31,9033.600893359888,0,1,0,0
CUST_000038,28,Male,Married,1,Salaried,Software Engineer,Post-Graduate,tier1,2540317.09,97,741,1,67698.04,1919119.4,0.39,52952.73,0.21,1,1,142,4,0,352655.1138017047,12421.182914566223,3708.941724080218,21415.925970623,746,0.3197918266566006,1.6658713165468089,1.3236882323797925,0.5567935083711493,28,11001.858698124208,1,1,0,0
CUST_000039,27,Male,Single,0,Salaried,Junior Software Engineer,Graduate,tier1,917193.74,39,691,3,13284.55,795853.83,0.75,7769.21,0.15,0,0,163,4,0,65331.85609536067,7968.4685094614415,18870.32357395024,2599.661472467036,698,0.1738046253395666,0.8547507270771421,1.1524636220402156,1.7579928872254895,0,9582.894416382776,1,1,0,1
CUST_000040,30,Female,Single,0,Salaried,Analyst,Graduate,tier1,1035566.82,52,766,1,25714.37,655695.7,0.44,11962.08,0.14,0,0,129,4,0,81464.51316875251,4445.1961337010125,15136.299687555982,2591.772798338668,774,0.2979709839952115,0.9439881727448136,1.5793381604635193,1.2337805440306533,0,10720.256390314771,1,1,1,1
CUST_000042,31,Male,Married,1,Salaried,Software Engineer,Post-Graduate,tier1,2175196.65,105,787,3,45420.79,1144093.85,0.41,41013.91,0.23,1,1,160,4,0,262687.0260116998,18791.382260570743,3457.059885010016,15807.955741727526,799,0.2505734243011585,1.4491687094662842,1.901238039835596,0.7321995482649124,31,11659.51144345957,1,1,0,1
CUST_000043,24,Male,Single,0,Salaried,Analyst,Graduate,tier2,969321.79,26,693,3,12046.05,568925.79,0.72,14444.76,0.13,0,0,184,3,0,62976.99994516314,2948.977732013776,21455.802400926936,3555.409037942574,701,0.1491257206663558,0.7796323693017629,1.703772448472676,1.87885128135462,0,9662.831419363882,1,1,1,1
CUST_000044,38,Male,Single,1,Self-Employed,Gig Worker,Under-Graduate,tier1,738115.1,136,598,3,26461.87,482371.81,0.49,2611.76,0.1,0,0,206,1,89,13383.099323964443,3204.6108437461844,29236.02477406107,0.0,602,0.430200218905389,0.217573900060807,1.5301755917793127,2.753586981468493,38,8134.1375577862145,0,1,0,0
CUST_000045,28,Female,Married,0,Salaried,Data Scientist,Post-Graduate,tier1,2661283.95,87,731,2,48914.17,1525074.19,0.18,46542.06,0.3,1,1,152,4,0,366681.5748170523,19068.48319821173,3949.086983103261,23059.152202376787,737,0.2205579728928682,1.653397059355472,1.745018191529298,0.5690147616093002,0,10903.413565857996,1,1,0,0
CUST_000046,32,Female,Married,1,Salaried,Product Manager,Post-Graduate,tier1,2084251.7,44,779,2,57096.56,1430596.3,0.55,40565.68,0.22,1,1,151,4,0,267707.310202983,12168.957726645149,4763.834735024851,22005.0511618906,787,0.328729382947081,1.5413057965917631,1.456910131173881,0.7210212602429784,32,11450.787773249498,1,1,0,0
CUST_000047,36,Male,Single,0,Salaried,Architect,Post-Graduate,tier1,2218717.2,188,788,2,41184.29,721907.09,0.58,62960.8,0.29,0,1,169,4,0,313498.234168828,8353.776066553604,12874.20041044496,26857.7543711086,794,0.2227452904121873,1.695555640600906,3.073406754591156,0.7582837337998737,0,11602.277518568775,1,1,0,0
CUST_000048,55,Female,Married,1,Salaried,Govt. Employee,Graduate,tier3,1745974.15,144,799,3,38556.57,850321.72,0.76,56043.95,0.35,0,1,113,4,0,259533.8534208361,10135.042046848992,4231.279815889194,7164.297209971415,805,0.2649957103038876,1.783751973662582,2.0533076547690032,0.643517445857617,55,11570.123145112864,1,1,0,1
CUST_000049,36,Male,Married,2,Self-Employed,Business Owner,Graduate,tier2,3573999.23,93,736,1,46050.23,2180005.53,0.71,79542.52,0.35,1,1,135,4,0,650584.0720819675,25019.34790301295,7502.155635104547,17024.892024666427,747,0.1546169624094885,2.184382857964218,1.6394442772609494,0.3766741880689522,72,11271.629441174216,1,1,0,0
CUST_000050,27,Male,Single,0,Salaried,Consultant,Graduate,tier1,1122453.18,108,719,3,16066.99,696973.97,0.42,11578.11,0.15,0,0,167,4,0,114808.83338771506,3390.2710171135623,23705.681894453508,2063.2038148855427,729,0.1717682503077734,1.2273930855054058,1.6104641175277783,1.4746746527746075,0,10155.719468983229,0,1,1,1
CUST_000051,33,Female,Married,1,Salaried,Software Engineer,Post-Graduate,tier1,2092290.21,139,757,0,35541.7,1435726.94,0.41,47157.48,0.28,1,1,147,4,0,282687.01469395834,17461.484560099016,7545.271432704139,18563.873493708805,767,0.2038426370538508,1.6212974206663484,1.4573027045778604,0.6992374283091962,33,11162.7418171855,1,1,0,0
CUST_000052,55,Female,Married,2,Salaried,Govt. Employee,Graduate,tier3,1659994.02,54,731,1,30666.58,1218820.18,0.25,37943.9,0.35,0,1,107,4,0,214953.49247951296,14337.03594941917,252.23625151389305,11517.021695905836,740,0.2216853165387918,1.5538750333894304,1.3619668309341326,0.6407208571920515,110,10598.520618642888,1,1,0,1
CUST_000054,41,Female,Married,3,Self-Employed,Business Owner,Graduate,tier2,3339404.21,276,756,3,41772.2,1916128.32,0.53,104704.97,0.34,1,1,128,4,0,625311.3593500359,34720.88235723733,4267.424409117439,18643.4311921049,764,0.150105997119778,2.2470203892914657,1.7427864472111934,0.3821575180978231,123,11476.2756969478,1,1,0,0
CUST_000057,24,Male,Single,0,Salaried,Analyst,Graduate,tier1,926366.19,13,704,3,15832.15,612727.37,0.76,8178.37,0.17,0,0,155,4,0,72203.08367874229,3099.537984080382,14181.360982702932,6671.092977999649,712,0.2050844914645497,0.9352951240625684,1.5118708963973708,1.65533529142055,0,9782.186489576996,1,1,1,1
CUST_000058,28,Male,Married,1,Salaried,Software Engineer,Post-Graduate,tier1,2199444.77,103,765,2,40084.29,1078015.3,0.59,51788.75,0.22,1,1,148,4,0,302786.52490239096,18413.89094586915,6001.531958955224,20323.522324027894,772,0.2186955827279114,1.651970772232405,2.0402704207719307,0.6698515482692966,28,11274.068724102552,1,1,0,0
CUST_000059,35,Female,Single,0,Salaried,HR Manager,Post-Graduate,tier1,1653719.04,66,742,2,17828.95,761578.02,0.73,36440.3,0.29,0,1,176,4,0,210620.9148891325,7180.609014586347,21006.85445972804,13832.729917527178,749,0.1293725489968429,1.5283325507814074,2.171434607009001,1.0578709251292815,0,10724.584870505969,1,1,0,0
CUST_000060,43,Female,Married,1,Self-Employed,Trader,Graduate,tier2,2762768.78,251,800,1,44086.32,2305025.97,0.48,85636.29,0.32,1,1,121,4,0,491070.0884466868,27581.21611061266,5596.729395246045,15690.468579331611,808,0.1914867237493957,2.132938343866806,1.1985841449829109,0.4363869099824473,43,11984.049376590448,1,1,0,0
CUST_000061,38,Female,Single,0,Salaried,Architect,Post-Graduate,tier2,1969757.37,85,756,2,22061.35,1113226.14,0.27,54661.96,0.22,0,1,172,4,0,276396.4276501098,10305.624897948936,26601.70215783955,16120.23909414379,767,0.1343995921715444,1.683830189623325,1.7694119189368671,0.8687933309726736,0,11116.454243229116,1,1,0,1
CUST_000062,23,Male,Single,0,Salaried,Analyst,Graduate,tier1,801454.32,49,743,1,8653.85,668154.0,0.39,9713.55,0.2,0,0,171,1,0,44682.86472028914,3741.611747608202,17754.158595229637,2538.207514930278,752,0.1295702606692194,0.669016730039847,1.1995035882392555,2.1073274956500323,0,10222.82674700851,1,1,1,1
CUST_000064,40,Female,Married,3,Self-Employed,Trader,Graduate,tier2,2589595.61,97,754,0,41615.96,1864195.44,0.17,62321.59,0.33,1,1,112,4,0,451116.3209172378,24726.549536192204,2024.644016297856,14636.668976167806,763,0.1928444749975074,2.0904309325098307,1.3891216367734294,0.4308362407182246,120,11267.230669125764,1,0,0,0
CUST_000066,36,Female,Single,0,Salaried,Architect,Post-Graduate,tier2,1633130.0,142,765,1,24925.94,1139438.28,0.41,41043.09,0.25,0,1,163,4,0,199050.26478279216,8506.620895807659,14556.552922382263,14283.067842007284,776,0.1831508099112018,1.4625814395769052,1.4332751456488315,0.9920091532623712,0,11101.463441210097,1,1,0,0
CUST_000067,44,Male,Married,2,Salaried,Govt. Employee,Graduate,tier2,1301560.37,169,716,3,28596.44,1011372.89,0.24,31569.26,0.35,0,1,111,4,0,158564.3563402014,17901.52705445299,1635.538560688771,3646.9413810524,726,0.2636482518448051,1.4619027876893365,1.286923048804434,0.8463201735807251,88,10221.408562958157,1,1,0,1
CUST_000069,50,Female,Married,3,Self-Employed,Trader,Graduate,tier2,2818893.35,175,721,1,52966.74,1657402.37,0.74,60987.81,0.3,1,1,125,4,0,451530.5813191139,32133.6225752041,5624.886866397628,13216.671139349188,728,0.2254779075856519,1.9221528583176328,1.7007889576090338,0.4418689025515931,150,10812.150652259264,1,1,0,0
CUST_000070,24,Male,Single,0,Salaried,Junior Software Engineer,Graduate,tier1,970667.36,34,803,3,11852.09,391828.45,0.79,8136.59,0.19,0,0,161,4,0,79498.93796159829,2834.618280095572,23290.233116944924,4258.917292769538,811,0.1465211746132111,0.982803688685808,2.477270046955378,1.641739151999512,0,11180.235256893142,1,1,1,1
CUST_000071,30,Female,Single,2,Self-Employed,Gig Worker,Under-Graduate,tier3,605538.83,101,584,0,28056.89,465694.21,0.13,1868.59,0.08,0,0,213,1,124,8298.192093886963,4417.363817095426,30233.04219057381,0.0,593,0.5559940855832037,0.1644425210789382,1.300290011572161,3.4603828323876824,60,7895.128242754093,0,1,0,0
CUST_000072,30,Female,Married,0,Salaried,Software Engineer,Post-Graduate,tier1,2306098.54,52,772,2,61723.57,1359773.9,0.3,39830.01,0.27,1,1,142,4,0,297941.4204475732,14452.328873029335,5064.644574592518,14139.534772383808,781,0.3211827131235435,1.5503580523815126,1.6959413944175614,0.6130999935779934,0,11442.484220881322,1,1,0,1
CUST_000074,55,Female,Married,2,Self-Employed,Investor,Post-Graduate,tier1,8273194.11,434,810,2,134158.23,5200956.65,0.27,290661.93,0.48,1,1,122,8,0,1674290.9818598551,13475.457139535358,1037.0690913079056,35517.976078637344,816,0.1945918835569781,2.4285012986722583,1.5907059173996545,0.1472861777471975,110,12997.681574943075,1,1,0,0
CUST_000076,34,Male,Single,0,Salaried,HR Manager,Post-Graduate,tier1,1741523.07,77,766,1,33087.31,1128306.89,0.29,45620.71,0.3,0,1,162,4,0,212252.47897982845,9258.499901446998,13474.94315168717,18605.969096642817,773,0.2279872090086592,1.462519929476896,1.5434821341185518,0.92490931335549,0,11108.2196299558,1,1,0,0
CUST_000077,40,Male,Single,1,Self-Employed,Gig Worker,Under-Graduate,tier3,524403.42,180,628,1,20206.52,470567.03,0.3,1405.95,0.05,0,0,202,0,118,7209.789720368297,3285.1347225419813,32752.337454345903,0.0,637,0.4623781657678944,0.1649788952514393,1.1144051158766566,3.779915929430242,40,8389.301758712047,0,1,0,0
CUST_000079,27,Female,Married,1,Salaried,Product Manager,Post-Graduate,tier1,2016800.56,37,740,1,37703.17,1079471.16,0.26,37119.67,0.26,1,1,147,4,0,285560.73319555423,10140.678786837036,5780.172514649492,22761.84468287887,748,0.2243332122049061,1.6990814448054858,1.8683210505401089,0.7252810311045108,27,10858.73352441188,1,1,0,0
CUST_000080,36,Female,Married,2,Self-Employed,Business Owner,Graduate,tier2,3025353.79,171,734,1,57982.99,1572751.26,0.79,81482.55,0.36,1,1,133,4,0,505495.2121645839,36635.67960498299,3061.0812739156668,14245.6704026335,739,0.2299873563388181,2.00502781052965,1.9236047958373304,0.4381696803785104,72,11027.756268176305,1,1,0,0
CUST_000081,42,Male,Married,1,Salaried,Govt. Employee,Graduate,tier3,1625308.23,101,750,0,30028.3,943025.75,0.51,34807.72,0.28,0,1,112,4,0,229196.84295549823,17602.197926363122,5085.482596914315,6351.788639203925,757,0.2217037561884035,1.6921970604315797,1.7235017246329438,0.6848861758617824,42,10826.014948827227,1,1,0,1
CUST_000082,44,Female,Married,1,Self-Employed,Gig Worker,Under-Graduate,tier1,528136.65,276,626,2,20103.73,161594.95,0.78,3441.83,0.09,0,0,205,0,117,7892.6362079276705,5312.834645355388,22859.73594112309,0.0,633,0.4567743569921081,0.1793276087994015,3.26825424770856,3.809441337994727,44,8341.112041254153,0,0,0,0
CUST_000083,31,Male,Single,0,Salaried,Analyst,Graduate,tier2,1103951.74,69,673,3,14267.36,448999.9,0.7,16625.49,0.14,0,0,131,4,0,136595.64994449867,4357.244825004859,15332.393891342612,4543.153000164168,681,0.1550850936462822,1.4847840920336606,2.4586849157763377,1.175993495014425,0,9475.711641610607,0,1,0,1
CUST_000084,30,Female,Married,1,Salaried,Data Scientist,Post-Graduate,tier1,2509482.18,98,795,2,45138.53,2027540.47,0.52,43541.26,0.25,1,1,141,4,0,349631.0273760004,20981.590202204592,3422.007397773972,11379.434187275469,803,0.2158452345962404,1.671879680753834,1.2376970913448198,0.5596388064153721,30,11832.676670575996,1,1,0,1
CUST_000085,30,Female,Married,1,Salaried,Data Scientist,Post-Graduate,tier1,2357849.55,13,724,2,55170.09,1261383.5,0.66,58869.43,0.27,1,1,152,4,0,306055.0777001159,16848.998743628814,3110.363968666718,9353.259011138309,731,0.280780302812945,1.5576236579291058,1.8692552112381275,0.6419326768459593,30,10726.153774982198,1,1,0,1
CUST_000086,29,Male,Married,0,Self-Employed,Gig Worker,Under-Graduate,tier2,726485.76,35,632,2,36884.07,392173.65,0.39,1878.53,0.02,0,0,178,1,89,10642.63035016248,4231.087466931912,22733.152883206792,0.0,640,0.6092363450645739,0.1757907198529418,1.8524546652875191,2.416883118011677,0,8637.424343976334,0,1,0,0
CUST_000087,27,Male,Single,0,Salaried,Consultant,Graduate,tier2,946919.16,73,707,1,10757.26,340937.6,0.57,12970.15,0.17,0,0,166,3,0,69587.23940261103,3529.7341951112576,18272.308394855805,4092.418609828834,718,0.1363215463307807,0.8818453844430806,2.777389125197323,1.7347337887977914,0,9880.376503275247,0,1,1,1
CUST_000088,26,Female,Married,0,Salaried,Sales Rep,Under-Graduate,tier2,711287.55,32,578,2,31356.47,501561.12,0.19,3333.37,0.07,0,0,204,1,98,11987.927084107894,2440.693787696032,30038.46589860448,0.0,587,0.5290002503164806,0.2022426768149856,1.4181444763013604,2.8282756301561007,0,7909.727242960261,0,0,0,0
CUST_000089,29,Male,Single,1,Salaried,Analyst,Graduate,tier2,991199.32,95,694,1,24558.21,571540.13,0.37,12421.59,0.17,0,0,114,4,0,90435.15288698976,6076.073210319669,11671.438058784914,4462.275266620618,703,0.2973114955951068,1.0948440688145866,1.7342572003523176,1.13863441297583,29,9706.090368293027,1,1,1,1
CUST_000091,28,Male,Single,0,Salaried,Junior Software Engineer,Graduate,tier1,1029923.88,116,748,2,12744.76,901589.79,0.76,14759.47,0.14,0,0,165,4,0,86599.2262270954,3718.62062334189,15174.213176153398,6733.670236746481,757,0.1484918847569423,1.0089858358222694,1.1423407286580645,1.5866545924495934,0,10480.662294109035,1,1,1,1
CUST_000092,27,Male,Single,1,Self-Employed,Gig Worker,Under-Graduate,tier1,562721.43,34,576,0,23962.42,387538.07,0.22,3371.94,0.05,0,0,211,0,131,6940.554492655557,5454.328288147084,29479.987093189688,0.0,584,0.5109862408565277,0.1480037429300524,1.4520379325883197,3.684164568453462,27,7732.476391349574,0,1,0,0
CUST_000093,35,Male,Single,0,Salaried,Teacher,Graduate,tier2,880995.75,194,714,3,11911.09,501021.24,0.23,8939.47,0.12,0,0,125,4,0,84691.47255893232,5438.75978571933,17474.044552255098,5543.726490156406,721,0.1622381641932207,1.1535626908017411,1.7583964935368936,1.4029247614256295,0,9869.631444679566,1,1,1,1
CUST_000094,37,Female,Married,1,Self-Employed,Trader,Graduate,tier2,3565765.91,94,716,1,84238.7,1774680.64,0.69,102736.17,0.36,1,1,133,8,0,546824.0703236548,32604.140464730765,553.7851688383741,6793.770288511478,725,0.2834905665787805,1.8402404775354777,2.0092425760374693,0.371948285619178,37,10937.99504026819,0,0,0,0
